Name	SMILES	ClusterNumber
121426283	Cc1nc2c(N)cc(N3CCOCC3)nn2c1Nc1cccc(C(F)(F)F)c1CN1CCS(=O)(=O)CC1	8
121426279	Cc1nc2c(N)cc(N3CCOCC3)nn2c1Nc1cccc(F)c1C	8
121426249	Cc1nc2c(N)cc(N3CCOCC3)nn2c1Nc1cccc(C(F)(F)F)c1CN1CCC(S(C)(=O)=O)C1	8
121426250	Cc1nc2c(N)cc(N3CCOCC3)nn2c1Nc1cccc(C(F)(F)F)c1CN1CC(S(C)(=O)=O)C1	8
132271622	Cc1nc2c(N)cc(N3CCOCC3)nn2c1Nc1cccc(C(F)(F)F)c1CN1CCC2(C1)CS(=O)(=O)C2	8
121426253	Cc1nc2c(N)cc(N3CCOCC3)nn2c1Nc1cccc(C(F)(F)F)c1CO	8
121426239	Cc1nc2c(N)cc(N3CCOCC3)nn2c1Nc1cccc(C(F)(F)F)c1CN1CC(O)C1	8
121426368	Cc1nc2c(N)cc(N3CCOCC3)nn2c1Nc1cccc(C(F)(F)F)c1CN1CC2(CCS2(=O)=O)C1	8
121426361	Cc1nc2c(N)cc(N3CCOCC3)nn2c1Nc1cccc(C(F)(F)F)c1CN1CCC(S(C)(=O)=O)CC1	8
121426223	Cc1nc2c(N)cc(N3CCOCC3)nn2c1Nc1cccc(C(F)(F)F)c1CNC(C)CO	8
121426227	Cc1nc2c(N)cc(N3CCOCC3)nn2c1Nc1cccc(C(F)(F)F)c1CN1CCN(C)CC1	8
121426178	Cc1nc2c(N)cc(N3CCOCC3)nn2c1Nc1cccc(C(F)(F)F)c1C1CCNCC1	8
121426259	Cc1cccc(Nc2c(C)nc3c(N)cc(N4CCOCC4)nn23)c1C1CCNCC1	8
132271624	CC(=O)OCc1nc2c(N)cc(N3CCOCC3)nn2c1Nc1cccc(C(F)(F)F)c1C	8
121426379	Cc1nc2c(N)cc(N3CCOCC3)nn2c1Nc1cccc(C(F)(F)F)c1CN1CCCC1	8
121426254	Cc1nc2c(N)cc(N3CCOCC3)nn2c1Nc1cccc2c1CCNC2	8
132271625	Cc1c(Nc2c(CO)nc3c(N)cc(N4CCOC(CO)C4)nn23)cccc1C(F)(F)F	8
121426251	Cc1nc2c(N)cc(N3CCOCC3)nn2c1Nc1cccc(F)c1CNC(C)CO	8
121426272	Cc1nc2c(N)cc(N3CCOCC3)nn2c1Nc1cccc(C(F)(F)F)c1C1CCN(CCO)CC1	8
121426234	Cc1nc2c(N)cc(N3CCOCC3)nn2c1Nc1cccc(C(F)(F)F)c1CN1CCC(O)C1	8
132271628	Cc1c(Nc2c(COC(=O)C(C)N)nc3c(N)cc(N4CCOCC4)nn23)cccc1C(F)(F)F	8
132271629	Cc1c(Nc2c(COC(=O)C(N)Cc3ccccc3)nc3c(N)cc(N4CCOCC4)nn23)cccc1C(F)(F)F	8
132271630	CCC(C)C(N)C(=O)OCc1nc2c(N)cc(N3CCOCC3)nn2c1Nc1cccc(C(F)(F)F)c1C	8
132271631	Cc1c(Nc2c(COC(=O)C(N)C(C)C)nc3c(N)cc(N4CCOCC4)nn23)cccc1C(F)(F)F	8
132271632	Cc1c(Nc2c(COC(=O)C3(NC(=O)OC(C)(C)C)CC3)nc3c(N)cc(N4CCOCC4)nn23)cccc1C(F)(F)F	8
132271633	Cc1c(Nc2c(CN)nc3c(N)cc(N4CCOCC4)nn23)cccc1C(F)(F)F	8
121426194	Cc1c(Cc2c(C(O)CN)nc3c(N)cc(N4CCOCC4)nn23)cccc1C(F)(F)F	8
121426367	Cc1c(F)cccc1Cc1c(CO)nc2c(N)cc(N3CCOCC3)nn12	8
121426407	Cc1nc2c(N)cc(N3CCOCC3)nn2c1Cc1cccc(F)c1CO	8
121426411	Cc1c(F)cccc1Cc1c(CNCCO)nc2c(N)cc(N3CCOCC3)nn12	8
121426202	CCc1c(F)cccc1Cc1c(CO)nc2c(N)cc(N3CCOCC3)nn12	8
121426213	CCc1c(F)cccc1Cc1c(CNCCO)nc2c(N)cc(N3CCOCC3)nn12	8
121426387	CC(CO)NCc1c(F)cccc1Cc1c(CO)nc2c(N)cc(N3CCOCC3)nn12	8
121426402	Cc1nc2c(N)cc(N3CCOCC3)nn2c1Cc1cccc(F)c1CNC(C)CO	8
121426270	Nc1cc(N2CCOCC2)nn2c(Cc3cccc(C(F)(F)F)c3C3CCNCC3)c(CO)nc12	8
121426412	Nc1cc(N2CCOCC2)nn2c(Cc3cccc(C(F)(F)F)c3C3CCN(CCO)CC3)c(CO)nc12	8
121426224	Cc1nc2c(N)cc(N3CCOCC3)nn2c1Cc1cccc(F)c1C1CCNCC1	8
121426235	Cc1nc2c(N)cc(N3CCOCC3)nn2c1Cc1cccc(F)c1C1CCN(CCO)CC1	8
121426244	Cc1nc2c(N)cc(N3CCOCC3)nn2c1Cc1cccc2c1CNCC2	8
134135709	CC(=O)NCc1nc2c(-c3cnc[nH]3)cc(N3CCOCC3)nn2c1Cc1cccc(C(F)(F)F)c1C	8
121426560	Cc1nc2c(-c3cnc[nH]3)cc(N3CCOCC3)nn2c1Nc1cccc(C(F)(F)F)c1C	8
121303142	C[C@H]1CCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl	9
121303299	CC1CCN(C(=O)c2nc(C(=O)NCC(C)(C)O)sc2-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)c3ccccc23)CC1	9
121303404	CC(C)(O)CNC(=O)c1nc(C(=O)N2C3CCC2CC3)c(-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c2Cl)s1	9
137796645	CC(C)(O)CNC(=O)c1nc(C(=O)N2CCC(C)(F)C2)c(-c2ccc(C(N)(C(F)(F)F)C(F)(F)F)c(Cl)c2Cl)s1	9
121303429	CC(C)(O)CNC(=O)c1nc(C(=O)N2CC3CC2C3)c(-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c2Cl)s1	9
121303326	CCN(CC(F)(F)F)C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl	9
121303367	CCCN(C)C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl	9
121303297	CC(C)CN(C)C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl	9
121303321	CC(C)(O)CNC(=O)c1nc(C(=O)N2CCC(F)CC2)c(-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c2Cl)s1	9
121303396	CC(C)N(C)C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl	9
121303214	CC(C)(O)CNC(=O)c1nc(C(=O)N2CCC(F)(F)C2)c(-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c2Cl)s1	9
121307922	CN(C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl)C1CCC1	9
121303246	CCN(CCOC)C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl	9
121303377	CCN(C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl)C1CCC1	9
121303325	CCN(CC)C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl	9
137796646	[C-]#[N+]C(C)(C)CNC(=O)c1nc(C(=O)N(CC)CC)c(-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c2Cl)s1	9
121303360	CCN(CC)C(=O)c1nc(C(=O)NCC(C)(C)C(N)=O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl	9
121307746	CCN(CC)C(=O)c1nc(C(=O)N[C@H]2CC23CCOCC3)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl	9
121303336	CCN(CC)C(=O)c1nc(C(=O)NCC2(O)COC2)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl	9
121303234	CCN(CC)C(=O)c1nc(C(=O)NC[C@H](C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl	9
121303425	CCN(CC)C(=O)c1nc(C(=O)NC[C@@H](C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl	9
121303319	CCN(CC)C(=O)c1nc(C(=O)NC2COC2)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl	9
121303273	CCN(CC)C(=O)c1nc(C(=O)NCC2(O)CC2)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl	9
121303162	O=C1CN(C(=O)c2nc(C(=O)N3C4CCC3CC4)c(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c3Cl)s2)CCN1	9
121303335	O=C1CN(C(=O)c2nc(C(=O)N3C4CCC3CC4)c(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c3Cl)s2)CC(=O)N1	9
121303392	CCN(CC)C(=O)c1nc(C(N)=O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl	9
121303337	CCN(CC)C(=O)c1nc(C(=O)N2CC(O)(C(C)(C)O)C2)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl	9
121303421	O=C(NC1CS(=O)(=O)C1)c1nc(C(=O)N2CCC(F)CC2)c(-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c2Cl)s1	9
121303191	CC(C)(O)CCNC(=O)c1nc(C(=O)N2CCC(F)CC2)c(-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c2Cl)s1	9
121303287	CC(C)(O)CNC(=O)c1nc(C(=O)N2CCC(F)CC2)c(-c2cc(C(C)(C)C)cc(C(O)(C(F)(F)F)C(F)(F)F)c2)s1	9
121307921	CCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1-c1sc(C(=O)NCC(C)(C)O)nc1C(=O)N(CC)CC	9
121303362	CCN(CC)C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(F)c1Cl	9
121303315	CC(C)(O)C(O)CNC(=O)c1nc(C(=O)N2C3CCC2CC3)c(-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c2Cl)s1	9
121303216	C[C@H]1CCCN1C(=O)c1nc(C(=O)N2CC(O)(C(C)(C)O)C2)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1Cl	9
121303342	C[C@H]1CCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1C(F)(F)F	9
121303153	CCN(CC)C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(CC)C(F)(F)F)c(Cl)c1Cl	9
121307941	CCN(CC)C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc([C@](O)(CC)C(F)(F)F)c(Cl)c1Cl	9
121303178	CC(C)(O)CNC(=O)c1nc(C(=O)N2CCC(F)CC2)c(-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)c3ncccc23)s1	9
121303230	CCN(CC)C(=O)c1nc(C(=O)N2CCS(=N)(=O)CC2)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl	9
121303245	C[C@H]1CCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1C(F)F	9
121303390	C[C@@H]1CCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1C(F)F	9
121303317	C[C@H]1CCCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1C(F)F	9
121303139	CC(C)(O)CNC(=O)c1nc(C(=O)N2C3CCC2CC3)c(-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2C(F)F)s1	9
121303363	C[C@H]1CCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(F)c1C(F)F	9
121303237	C[C@H]1CCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1F	9
121303405	C[C@H]1CCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1OC(F)F	9
121303327	COc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1-c1sc(C(=O)NCC(C)(C)O)nc1C(=O)N1CCC[C@@H]1C	9
121303331	C[C@H]1CC(F)(F)CN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1C(F)F	9
121303380	CCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1-c1sc(C(=O)NCC(C)(C)O)nc1C(=O)N1CCC[C@@H]1C	9
121303437	C[C@H]1CCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1Cl	9
121303341	Cc1cc(C(O)(C(F)(F)F)C(F)(F)F)ncc1-c1sc(C(=O)NCC(C)(C)O)nc1C(=O)N1CCCC[C@@H]1C	9
121303207	C[C@H]1CCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1F	9
121303147	C[C@H]1CCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1cnc(C(O)(C(F)(F)F)C(F)(F)F)cc1C(F)(F)F	9
121303414	C[C@H]1CCCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1cnc(C(O)(C(F)(F)F)C(F)(F)F)cc1C(F)(F)F	9
121303345	CC(C)(O)CNC(=O)c1nc(C(=O)N2CCC(F)CC2)c(-c2cnc(C(O)(C(F)(F)F)C(F)(F)F)cc2C(F)(F)F)s1	9
121303289	Cc1cc(C(O)(C(F)(F)F)C(F)(F)F)ncc1-c1sc(C(=O)NCC(C)(C)O)nc1C(=O)N1CCC[C@@H]1C	9
121303300	Cc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1-c1sc(C(=O)NCC(C)(C)O)nc1C(=O)N1CCC[C@@H]1C	9
121303220	Cc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1-c1sc(C(=O)NCC(C)(C)O)nc1C(=O)N1CCC[C@H]1C	9
121303255	C[C@H]1CCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1OC(F)(F)F	9
121303372	Cc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1-c1sc(C(=O)NCC(C)(C)O)nc1C(=O)N1CC(F)(F)C[C@@H]1C	9
121303232	C[C@H]1CCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(F)c1F	9
121303444	Cc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1-c1sc(C(=O)NCC(C)(C)O)nc1C(=O)N1CCCC[C@@H]1C	9
121303157	Cc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1-c1sc(C(=O)NCC(C)(C)O)nc1C(=O)N1C2CCC1CC2	9
121303447	CC(C)(O)CNC(=O)c1nc(C(=O)N2CCC[C@@H]2CO)c(-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2C(F)F)s1	9
121303310	COc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1-c1sc(C(=O)NCC(C)(C)O)nc1C(=O)N1CCCC[C@@H]1C	9
121303314	COc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1-c1sc(C(=O)NCC(C)(C)O)nc1C(=O)N1CC(F)(F)C[C@@H]1C	9
10314719	CC1(C)CCC(C)(C)c2cc(C#Cc3ccc(C(=O)O)cc3)ccc21	10
82146	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C	10
44316354	CC(C)N1C(=O)CC(C)(C)c2ccc(C#Cc3ccc(C(=O)O)cc3)cc21	10
10315687	CC(C)N1CCC(C)(C)c2ccc(C#Cc3ccc(C(=O)O)cc3)cc21	10
44316095	CC1(C)CCNc2cc(C#Cc3ccc(C(=O)O)cc3)ccc21	10
22971725	CC(C)N1CCC(C)(C)c2cc(C#Cc3ccc(C(=O)O)cc3)ccc21	10
44316292	CC(C)N1C(=O)CC(C)(C)c2cc(C#Cc3ccc(C(=O)O)cc3)ccc21	10
5289501	C/C(=C\c1ccc(C(=O)O)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C	10
44377822	CC1(C)CCC(C)(C)c2cc(C/C=C/c3ccc(C(=O)O)cc3)ccc21	10
177238	Cc1ccc(C2=CCC(C)(C)c3ccc(C#Cc4ccc(C(=O)O)cc4)cc32)cc1	10
2126	CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(C(=O)O)cc3)ccc21	10
9905729	C=C(c1ccc(C(=O)O)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C	10
10450790	CC1(C)CCC(C)(C)c2cc(C(=O)c3ccc(C(=O)O)cc3)c(F)cc21	10
9810431	Cc1cc2c(cc1C(=O)c1ccc(C(=O)O)cc1)C(C)(C)CCC2(C)C	10
9801929	CC1(C)CCC(C)(C)c2cc(C(=O)c3ccc(C(=O)O)cc3)c(Br)cc21	10
9799841	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C(C)C)C(C)(C)CCC2(C)C	10
9820393	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1CC)C(C)(C)CCC2(C)C	10
9998870	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1OC)C(C)(C)CCC2(C)C	10
9907433	CC1(C)CCC(C)(C)c2cc(C(=O)c3ccc(C(=O)O)cc3)c(Cl)cc21	10
9950957	CCc1cc2c(cc1C(=O)c1ccc(C(=O)O)cc1)C(C)(C)CCC2(C)C	10
10022568	CCCc1cc2c(cc1C(=O)c1ccc(C(=O)O)cc1)C(C)(C)CCC2(C)C	10
10383375	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1F)C(C)(C)CCC2(C)C	10
9906413	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1O)C(C)(C)CCC2(C)C	10
9799442	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1Cl)C(C)(C)CCC2(C)C	10
9887949	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1Br)C(C)(C)CCC2(C)C	10
9906421	Cc1cc2c(cc1C(C)c1ccc(C(=O)O)cc1)C(C)(C)CCC2(C)C	10
9864474	CC(C)=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C	10
9842010	Cc1cc2c(cc1C1(c3ccc(C(=O)O)cc3)CO1)C(C)(C)CCC2(C)C	10
9820391	Cc1cc2c(cc1C1(c3ccc(C(=O)O)cc3)CC1)C(C)(C)CCC2(C)C	10
9884280	Cc1cc2c(cc1Oc1ccc(C(=O)O)cc1)C(C)(C)CCC2(C)C	10
9843061	CC1(C)CC=C(c2cccs2)c2cc(C#Cc3ccc(C(=O)O)cc3)ccc21	10
9999621	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1CCC)C(C)(C)CCC2(C)C	10
9886082	CC(C)c1cc2c(cc1C(=O)c1ccc(C(=O)O)cc1)C(C)(C)CCC2(C)C	10
9819890	CC1(C)CCC(C)(C)c2cc(C(=O)c3ccc(C(=O)O)cc3)c(O)cc21	10
91929430	CC1(C)CCC(C)(C)c2cc(C(N=N)c3ccc4cc(C(=O)O)ccc4c3)ccc21	10
10834157	CC1(C)CCC(C)(C)c2cc([C@H](O)c3ccc4cc(C(=O)O)ccc4c3)ccc21	10
54523429	CC1(C)CCC(C)(C)c2cc(C(N=O)c3ccc4cc(C(=O)O)ccc4c3)ccc21	10
10249448	C=C(c1ccc2c(c1)C(C)(C)CCC2(C)C)c1ccc2cc(C(=O)O)ccc2c1	10
4469124	CC1(C)CCC(C)(C)c2cc(C(O)c3ccc4cc(C(=O)O)ccc4c3)ccc21	10
10574148	CC1(C)CCC(C)(C)c2cc(C(=C(F)F)c3ccc4cc(C(=O)O)ccc4c3)ccc21	10
10672321	CC1(C)CCC(C)(C)c2cc(/C(=N/NS(C)(=O)=O)c3ccc4cc(C(=O)O)ccc4c3)ccc21	10
445575	CC1(C)CCC(C)(C)c2cc([C@@H](O)c3ccc4cc(C(=O)O)ccc4c3)ccc21	10
10716115	COC(c1ccc2c(c1)C(C)(C)CCC2(C)C)c1ccc2cc(C(=O)O)ccc2c1	10
2605	CC1(C)CCC(C)(C)c2cc(C(=O)c3ccc4cc(C(=O)O)ccc4c3)ccc21	10
5354022	C/C(=C/c1ccc(C(=O)O)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C	10
3025918	Cc1cc2c(cc1Sc1ccc(C(=O)O)cc1)C(C)(C)CCC2(C)C	10
3025934	Cc1cc2c(cc1S(=O)c1ccc(C(=O)O)cc1)C(C)(C)CCC2(C)C	10
3025917	CC1(C)CCC(C)(C)c2cc(Sc3ccc(C(=O)O)cc3)ccc21	10
3025935	Cc1cc2c(cc1S(=O)(=O)c1ccc(C(=O)O)cc1)C(C)(C)CCC2(C)C	10
10453355	CC1(C)CC=C(c2ccc(F)cc2)c2cc(C#Cc3ccc(C(=O)O)cc3)ccc21	10
10339622	CC1(C)CC=C(c2ccccc2)c2cc(C#Cc3ccc(C(=O)O)cc3)ccc21	10
12017642	CC(C)c1ccc(C2=CCC(C)(C)c3ccc(C#Cc4ccc(C(=O)O)cc4)cc32)cc1	10
12017641	Cc1cc(C)cc(C2=CCC(C)(C)c3ccc(C#Cc4ccc(C(=O)O)cc4)cc32)c1	10
12017643	CC1(C)CC=C(c2cccc(O)c2)c2cc(C#Cc3ccc(C(=O)O)cc3)ccc21	10
15870949	COc1ccc(C2=CCC(C)(C)c3ccc(C#Cc4ccc(C(=O)O)cc4)cc32)cc1	10
10319168	CCc1ccc(C2=CCC(C)(C)c3ccc(C#Cc4ccc(C(=O)O)cc4)cc32)cc1	10
12017644	CC1(C)CC=C(c2ccc(O)cc2)c2cc(C#Cc3ccc(C(=O)O)cc3)ccc21	10
12017639	Cc1ccccc1C1=CCC(C)(C)c2ccc(C#Cc3ccc(C(=O)O)cc3)cc21	10
9931522	CC1(C)CC=C(c2ccc(Cl)cc2)c2cc(C#Cc3ccc(C(=O)O)cc3)ccc21	10
12017640	Cc1cccc(C2=CCC(C)(C)c3ccc(C#Cc4ccc(C(=O)O)cc4)cc32)c1	10
15870724	CC(C)(C)c1ccc(C2=CCC(C)(C)c3ccc(C#Cc4ccc(C(=O)O)cc4)cc32)cc1	10
10709275	CC1(C)CCC(C)(C)c2cc(-c3cc(C(=O)O)no3)ccc21	10
10044591	CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(C(=O)O)c(F)c3)ccc21	10
6441985	C/C(=C\c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C	10
44316277	CC1(C)CCNc2ccc(C#Cc3ccc(C(=O)O)cc3)cc21	10
11984538	Cc1cc(Nc2nc(Sc3ccc(NC(=O)C4CC4)cc3)nn3cccc23)n[nH]1	11
5494449	Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1	11
56658055	Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](O)[C@@H](Oc5ccccc5F)C4)cc3)nn3cccc23)n[nH]1	11
53339881	Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](O)[C@@H](OC5CCCC5)C4)cc3)nn3cccc23)n[nH]1	11
91930800	Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC(N=O)[C@@H](OC(C)(C)C)C4)cc3)nn3cccc23)n[nH]1	11
53340113	Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](O)[C@@H](OC(C)C)C4)cc3)nn3cccc23)n[nH]1	11
53340111	Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](O)[C@@H](OCC5CC5)C4)cc3)nn3cccc23)n[nH]1	11
53339992	CCC(C)(C)O[C@H]1CN(CC(=O)Nc2ccc(Sc3nc(Nc4cc(C)[nH]n4)c4cccn4n3)cc2)C[C@@H]1O	11
56661569	COCCO[C@H]1CN(CC(=O)Nc2ccc(Sc3nc(Nc4cc(C)[nH]n4)c4cccn4n3)cc2)C[C@@H]1O	11
53340687	Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](O)[C@@H](F)C4)cc3)nn3cccc23)n[nH]1	11
53340223	Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](O)[C@@H](OC(C)(C)C(F)(F)F)C4)cc3)nn3cccc23)n[nH]1	11
56681969	Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](O)[C@@H](Oc5cccc(F)c5)C4)cc3)nn3cccc23)n[nH]1	11
53339442	Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](O)[C@@H](Oc5ccc(F)cc5)C4)cc3)nn3cccc23)n[nH]1	11
56678650	Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](Oc5ccc(F)cc5)[C@H](O)C4)cc3)nn3cccc23)n[nH]1	11
56671935	Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](O)[C@@H](Oc5ccc(F)cc5F)C4)cc3)nn3cccc23)n[nH]1	11
56658056	Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](O)[C@@H](Oc5cc(F)cc(F)c5)C4)cc3)nn3cccc23)n[nH]1	11
56661568	Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](O)C[C@H]4CO)cc3)nn3cccc23)n[nH]1	11
56675312	Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](N)C[C@H]4CO)cc3)nn3cccc23)n[nH]1	11
56675311	Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](OC(C)(C)C)C[C@@H]4CO)cc3)nn3cccc23)n[nH]1	11
56678649	Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](SC(C)(C)C)C[C@H]4CO)cc3)nn3cccc23)n[nH]1	11
56668419	Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H]5C[C@H]5[C@H]4CO)cc3)nn3cccc23)n[nH]1	11
56668420	Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](Oc5ccc(F)cc5)C[C@H]4CO)cc3)nn3cccc23)n[nH]1	11
56671934	Cc1cc(Nc2nc(Sc3ccc(NC(=O)C4CC4)cc3)nn3cc(NC(=O)CN4CCOCC4)cc23)[nH]n1	11
53340444	Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](F)C[C@H]4CO)cc3)nn3cccc23)n[nH]1	11
