SMILES,Name,ClusterNumber
CN1CC(COC(=O)C2CCCCCC2)=C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,10619669,288
CN1CC(COC(=O)C2CCCCC2)=C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,10499019,288
CN1CC(COC(=O)C2CCCC2)=C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,10831711,288
CN1CC(COC(=O)C2CCC2)=C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,10544853,288
CC1=C(C(C)C)/C(=C/C(C)=C\C=C\C(C)=C\C(=O)O)CCC1,10357464,289
CCC1=C(C(C)C)/C(=C/C(C)=C/C=C/C(C)=C/C(=O)O)CCC1,9883342,289
CC1=C(C(C)C)/C(=C/C(C)=C/C=C/C(C)=C/C(=O)O)CCC1,10086191,289
CCC1=C(C(C)C)/C(=C/C(C)=C\C=C\C(C)=C\C(=O)O)CCC1,9972949,289
NCCCCCCc1cnc[nH]1,10261471,290
NCCCCc1cnc[nH]1,13499360,290
NCCCCCCCCc1cnc[nH]1,10420190,290
NCCCCCc1cnc[nH]1,9793868,290
CNC(=S)NCCCCc1cnc[nH]1,3032915,291
CNC(=S)NCCCCCc1cnc[nH]1,5250783,291
CNC(=S)NCCCCCCc1cnc[nH]1,10014535,291
CNC(=S)NCCCc1cnc[nH]1,3082406,291
CC(C)NC(=S)NCCCc1cnc[nH]1,10242820,292
CC(C)NC(=S)NCCc1cnc[nH]1,10420729,292
CC(C)NC(=S)NCCCCCc1cnc[nH]1,10422468,292
CC(C)NC(=S)NCCCCc1cnc[nH]1,10060213,292
S=C(NCCCCc1cnc[nH]1)NC1CCCCC1,10039339,293
S=C(NCCCc1cnc[nH]1)NC1CCCCC1,10107003,293
S=C(NCCCCCc1cnc[nH]1)NC1CCCCC1,10085839,293
S=C(NCCc1cnc[nH]1)NC1CCCCC1,5112720,293
N=C(NCCCc1cnc[nH]1)NCCC(c1ccccc1)c1ccc(F)cc1,14660384,294
N=C(NCCCc1cnc[nH]1)NCCC(c1ccccc1)c1ccc(Cl)cc1,14660386,294
N=C(NCCCc1cnc[nH]1)NCCC(c1ccc(F)cc1)c1cccnc1,14660380,294
N=C(NCCCc1cnc[nH]1)NCCC(c1ccncc1)c1ccc(F)cc1,14660382,294
Cc1ccc(CNCCCCCCNCCCCCCCCNCCCCCCNCc2ccc(C)cc2)cc1,44380837,295
Clc1ccc(CNCCCCCCNCCCCCCCCNCCCCCCNCc2ccc(Cl)cc2)cc1,44380612,295
Fc1ccc(CNCCCCCCNCCCCCCCCNCCCCCCNCc2ccc(F)cc2)cc1,44380974,295
COc1ccc(CNCCCCCCNCCCCCCCCNCCCCCCNCc2ccc(OC)cc2)cc1,44380592,295
C/C(=N\OC[C@@H](O)CNC(C)(C)C)C1CC1,44383465,296
C/C(=N\OCC(O)CNC(C)(C)C)C1CC1,6917762,296
C/C(=N/OCC(O)CNC(C)(C)C)C1CC1,5464103,296
C/C(=N\OC[C@H](O)CNC(C)(C)C)C1CC1,9576814,296
COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,59768,297
COC(=O)Cc1ccc(OCC(O)CNC(C)C)cc1,12941056,297
COC(=O)CCCc1ccc(OCC(O)CNC(C)C)cc1,13040894,297
CCOC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,157736,297
COc1ccc(CN(CCN(C)CCCCN)c2ccccn2)cc1,19762580,298
COc1ccc(CN(CCN(C)CCCCCCN)c2ccccn2)cc1,19762600,298
COc1ccc(CN(CCN(C)CCN)c2ccccn2)cc1,19762590,298
COc1ccc(CN(CCN(C)CCCCCCCCN)c2ccccn2)cc1,44274460,298
O=C(CCSCc1ccco1)NNC(=O)N1Cc2ccccc2Oc2ccc(Cl)cc21,9933831,299
O=C(CCS(=O)Cc1ccco1)NNC(=O)N1Cc2ccccc2Oc2ccc(Cl)cc21,44365227,299
O=C(CCSCc1ccco1)NCC(=O)N1Cc2ccccc2Oc2ccc(Cl)cc21,9933776,299
O=C(CCSCc1ccco1)CNC(=O)N1Cc2ccccc2Oc2ccc(Cl)cc21,10742479,299
O=C(O)Cn1cnc2c(Oc3ccccc3)nc(NCc3ccc(C4CCCCC4)cc3)nc21,53317809,300
O=C(O)Cn1cnc2c(Oc3cccc([N+](=O)[O-])c3)nc(NCc3ccc(C4CCCCC4)cc3)nc21,53320438,300
O=C(O)Cn1cnc2c(Oc3cccc(Br)c3)nc(NCc3ccc(C4CCCCC4)cc3)nc21,53321741,300
O=C(O)Cn1cnc2c(Oc3ccc(F)cc3)nc(NCc3ccc(C4CCCCC4)cc3)nc21,53322972,300
CS[C@@H]1O[C@H](CO)[C@H](O)[C@H](n2cc(C(=O)NCCCO)nn2)[C@H]1O,11588587,301
CCCCNC(=O)c1cn(C2C(O)C(CO)OC(SC)C2O)nn1,44387814,301
CSC1OC(CO)C(O)C(n2cc(C(=O)NCCCO)nn2)C1O,44387877,301
CCCCNC(=O)c1cn([C@@H]2[C@@H](O)[C@H](SC)O[C@H](CO)[C@@H]2O)nn1,11581280,301
Oc1cc(O)c2c(c1)O[C@@H](c1ccc(O)c(O)c1)[C@H](O)C2,73160,302
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,72276,302
Oc1cc(O)c2c(c1)O[C@@H](c1ccc(O)c(O)c1)[C@@H](O)C2,182232,302
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,9064,302
Cn1ncc2cc([C@@H]3CN(C(=O)[C@H]4CC[C@H](N)CC4)C[C@H]3c3ccc(C#N)cc3)ccc21,137648992,303
Cn1ncc2cc([C@@H]3CN(C(=O)[C@H]4CC[C@H](CN)CC4)C[C@H]3c3ccc(C#N)cc3)ccc21,137633935,303
Cn1ncc2cc([C@@H]3CN(C(=O)[C@H]4CC[C@@H](N)CC4)C[C@H]3c3ccc(C#N)cc3)ccc21,137648992,303
CNC[C@H]1CC[C@H](C(=O)N2C[C@@H](c3ccc(C#N)cc3)[C@H](c3ccc4c(cnn4C)c3)C2)CC1,137650599,303
Cc1cn(C[C@H](N)C(=O)O)c(=O)n(Cc2ccccc2C(=O)O)c1=O,16124897,304
N[C@@H](Cn1cc(I)c(=O)n(Cc2ccccc2C(=O)O)c1=O)C(=O)O,11662562,304
N[C@@H](Cn1cc(F)c(=O)n(Cc2ccccc2C(=O)O)c1=O)C(=O)O,16125032,304
N[C@@H](Cn1cc(Br)c(=O)n(Cc2ccccc2C(=O)O)c1=O)C(=O)O,16125033,304
OCc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1Cl,44406599,305
Oc1cc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)ccc1Cl,9950176,305
O=NCc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1Cl,91936376,305
OCc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1O,44406596,305
Clc1cc(-c2ccn3c(CC4CC4)nnc3c2Cl)ccc1NC1CC1,66785010,306
Fc1cc(-c2ccn3c(CC4CC4)nnc3c2Cl)ccc1NC1CC1,66785027,306
Clc1cc(-c2ccn3c(CC4CC4)nnc3c2Cl)ccc1NC1CCOCC1,68109272,306
O[C@H]1CC[C@H](Nc2ccc(-c3ccn4c(CC5CC5)nnc4c3Cl)cc2Cl)CC1,66784529,306
Cc1cc(Oc2ccc(-c3ccn4c(CC5CC5)nnc4c3C(F)(F)F)cc2F)ccn1,49801368,307
Cc1cc(Oc2ccc(-c3ccn4c(CC5CC5)nnc4c3Cl)cc2F)ccn1,49801371,307
Fc1cc(-c2ccn3c(CC4CC4)nnc3c2C(F)(F)F)ccc1Oc1ccnc(C2CC2)c1,66784572,307
Cc1cc(Oc2ccc(-c3ccn4c(CC5CC5)nnc4c3C(F)(F)F)cc2F)cc(C)n1,68109605,307
O=C1c2cc(F)ccc2N(CC2CCCCC2)C(c2ccccc2F)N1C1CCN(CCCn2ccnc2-c2ccccc2)CC1,137636376,308
O=C1c2cc(F)ccc2N(CC2CCCC2)C(c2ccccc2F)N1C1CCN(CCCn2ccnc2-c2ccccc2)CC1,137642548,308
O=C1c2cc(F)ccc2N(CC2CCC2)C(c2ccccc2F)N1C1CCN(CCCn2ccnc2-c2ccccc2)CC1,137642288,308
O=C1c2cc(F)ccc2N(CC2CC2)C(c2ccccc2F)N1C1CCN(CCCn2ccnc2-c2ccccc2)CC1,137649730,308
O=C1c2ccccc2NC(c2ccccc2F)N1CCCCCN1C(=O)c2ccccc2NC1c1ccccc1F,137644930,309
O=C1c2ccccc2NC(c2ccccc2F)N1CCCCN1C(=O)c2ccccc2NC1c1ccccc1F,137647531,309
O=C1c2ccccc2NC(c2ccccc2F)N1CCCCCCN1C(=O)c2ccccc2NC1c1ccccc1F,137635470,309
O=C1c2ccccc2NC(c2ccccc2F)N1CCCCCCCN1C(=O)c2ccccc2NC1c1ccccc1F,137654390,309
O=C(NCCN1CCOCC1)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)c(NC(=O)c4ccccc4)c3)cc1OC2,129900105,310
O=C(NCCN1CCOCC1)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)c(NC(=O)c4ccccc4)c3)cc1CC2,71545859,310
O=C(NCCN1CCOCC1)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)c(NC(=O)c4cccs4)c3)cc1OC2,137632725,310
O=C(Nc1cc(Nc2ccc3c(c2)OCc2ccc(OCCN4CCOCC4)cc2C3=O)ccc1F)c1ccccc1,71748684,310
COc1ccc(/C=C2\CCn3c2nc2cc(NCCCN(C)C)c(F)cc2c3=O)cc1OC,44341948,311
COc1cc(/C=C2\CCn3c2nc2cc(NCCCN(C)C)c(F)cc2c3=O)cc(OC)c1OC,5482936,311
COc1cc(/C=C2\CCn3c2nc2cc(NCCCN(C)C)c(F)cc2c3=O)cc(OC)c1O,6478371,311
CCN(CC)CCCNc1cc2nc3n(c(=O)c2cc1F)CC/C3=C\c1ccc(OC)c(OC)c1,11077520,311
O=c1c2cc(F)c(NCCCN3CCOCC3)cc2nc2n1CC/C2=C\c1ccc(OCc2ccccc2)cc1O,6250668,312
O=c1c2cc(F)c(NCCN3CCCCC3)cc2nc2n1CC/C2=C\c1ccc(OCc2ccccc2)cc1O,44340747,312
O=c1c2cc(F)c(NCCCN3CCCC3)cc2nc2n1CC/C2=C\c1ccc(OCc2ccccc2)cc1O,44340748,312
O=c1c2cc(F)c(NCCCN3CCOCC3)cc2nc2n1CC/C2=C\c1ccc(OCc2ccccc2)cc1,44340793,312
CCCOc1ccc(/C=C2\CCn3c2nc2cc(NCCCN(C)C)c(F)cc2c3=O)cc1,10316517,313
CC(C)Oc1ccc(/C=C2\CCn3c2nc2cc(NCCCN(C)C)c(F)cc2c3=O)cc1,9579252,313
C#CCOc1ccc(/C=C2\CCn3c2nc2cc(NCCCN(C)C)c(F)cc2c3=O)cc1,44342062,313
CC(=O)Oc1ccc(/C=C2\CCn3c2nc2cc(NCCCN(C)C)c(F)cc2c3=O)cc1,44342063,313
COc1nc2ccc(C(O)(c3ccc(C(F)(F)F)nc3)c3cncn3C)cc2c(Cl)c1Cc1ccc(F)cc1,22015494,314
COc1nc2ccc(C(O)(c3ccc(C(F)(F)F)nc3)c3cncn3C)cc2c(Cl)c1Cc1ccc(-n2cccn2)cc1,74220611,314
COc1nc2ccc(C(O)(c3ccc(C(F)(F)F)nc3)c3cncn3C)cc2c(Cl)c1Cc1ccc(C(F)(F)F)cc1,74221008,314
COc1nc2ccc(C(O)(c3ccc(C(F)(F)F)nc3)c3cncn3C)cc2c(Cl)c1Cc1ccccc1,44449979,314
Cn1cncc1C(O)(c1ccc(Cl)cc1)c1ccc2nc(C#N)c(-c3ccccc3)c(Cl)c2c1,44450028,315
COc1nc2ccc(C(O)(c3ccc(Cl)cc3)c3cncn3C)cc2c(Cl)c1-c1ccccc1,44450029,315
Cn1cncc1C(O)(c1ccc(Cl)cc1)c1ccc2nc(C(F)(F)F)c(-c3ccccc3)c(Cl)c2c1,44449239,315
Cn1cncc1C(O)(c1ccc(Cl)cc1)c1ccc2nc(C#N)c(-c3ccccc3)c(C#N)c2c1,11695776,315
Cc1ccc2cc(C(=O)Nc3cc(NC(=O)c4ccc5c(c4)OCCC5)ccc3C)ccc2n1,122589559,316
Cc1ccc2cc(C(=O)Nc3cc(NC(=O)c4ccc5c(c4)COCC5)ccc3C)ccc2n1,137634852,316
Cc1ccc2cc(C(=O)Nc3cc(NC(=O)c4ccc5c(c4)CCCO5)ccc3C)ccc2n1,137660684,316
Cc1ccc2cc(C(=O)Nc3cc(NC(=O)c4ccc5c(c4)OCCO5)ccc3C)ccc2n1,117996541,316
O=C(C[C@H]1C/C=C/CCCC(=O)OCCNC1=O)NCc1ccc(Cl)cc1,44479560,317
O=C(C[C@@H]1C/C=C/CCCCC(=O)OCCNC1=O)NCc1ccc(Cl)cc1,44479804,317
O=C(C[C@@H]1C/C=C/CCC(=O)OCCNC1=O)NCc1ccc(Cl)cc1,44479802,317
O=C(C[C@H]1C/C=C/CCCCC(=O)OCCNC1=O)NCc1ccc(Cl)cc1,44479561,317
CCN1CCN(C(=O)CCc2ccc3c(c2)sc2nc(-c4ccc(NC(=O)Nc5cc(C(C)(C)C)on5)cc4)cn23)CC1,44598717,318
CCN1CCN(C(=O)c2ccc3c(c2)sc2nc(-c4ccc(NC(=O)Nc5cc(C(C)(C)C)on5)cc4)cn23)CC1,24890400,318
CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(CCC(=O)N5CCOCC5)ccc34)cc2)no1,24889390,318
CCN1CCN(Cc2ccc3c(c2)sc2nc(-c4ccc(NC(=O)Nc5cc(C(C)(C)C)on5)cc4)cn23)CC1,24890756,318
CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(O)ccc34)cc2)no1,24889728,319
CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3ccccc34)cc2)no1,24890060,319
CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(C(=O)O)ccc34)cc2)no1,24890231,319
CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(CCC(=O)O)ccc34)cc2)no1,24889894,319
CCCC[P+](CCCC)(CCCC)Cc1ccc(NC(=O)[C@@H](Cc2ccc3ccccc3c2)N=C(NC2CCCCC2)NC2CCCCC2)cc1,6604943,320
CCCC[N+](CCCC)(CCCC)Cc1ccc(NC(=O)[C@H](Cc2ccc3ccccc3c2)N=C(NC2CCCCC2)NC2CCCCC2)cc1,44300055,320
CCCC[N+](CCCC)(CCCC)Cc1ccc(NC(=O)[C@@H](Cc2ccc3ccccc3c2)N=C(NC2CCCCC2)NC2CCCCC2)cc1,44300497,320
CCCC[P+](CCCC)(CCCC)Cc1ccc(NC(=O)[C@H](Cc2ccc3ccccc3c2)N=C(NC2CCCCC2)NC2CCCCC2)cc1,132928,320
CCCC[C@H](NC(=O)CNC(=O)CNC(=O)c1ccc(S(N)(=O)=O)cc1)C(=O)O,73347052,321
CSCC[C@@H](NC(=O)CNC(=O)CNC(=O)c1ccc(S(N)(=O)=O)cc1)C(=O)O,73354632,321
N=C(N)NCCC[C@H](NC(=O)CNC(=O)CNC(=O)c1ccc(S(N)(=O)=O)cc1)C(=O)O,73351630,321
CCCCC(NC(=O)CNC(=O)c1ccc(S(N)(=O)=O)cc1)C(=O)O,44368248,321
Cc1cccc(NC(=S)Nc2ccc3c(c2)C(=O)OC3)c1,25098030,322
O=C1OCc2ccc(NC(=S)Nc3cccc(Br)c3)cc21,25097748,322
O=C1OCc2ccc(NC(=S)Nc3cccc(Cl)c3)cc21,25098028,322
O=C1OCc2ccc(NC(=S)Nc3cccc(F)c3)cc21,44582757,322
C[C@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,25180101,323
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,9926791,323
C[C@@H]1CCN(C(=O)CC#N)C[C@H]1N(C)c1ncnc2[nH]ccc12,9966538,323
C[C@H]1CCN(C(=O)CC#N)C[C@H]1N(C)c1ncnc2[nH]ccc12,20111936,323
Ic1cccc(C2CC(c3ccccc3)n3nnnc3N2)c1,122183793,324
Brc1cccc([C@@H]2C[C@H](c3ccccc3)n3nnnc3N2)c1,5501590,324
Ic1cccc([C@@H]2C[C@H](c3ccccc3)n3nnnc3N2)c1,122183804,324
Brc1cccc(C2CC(c3ccccc3)n3nnnc3N2)c1,5771303,324
C[C@@H](OP(=O)(O)O)[C@H](NC(=O)CCCc1ccccc1)C(=O)N1CCC[C@H]1C(N)=O,11487527,325
C[C@@H](OP(=O)(O)O)[C@H](NC(=O)Cc1ccccc1)C(=O)N1CCC[C@H]1C(N)=O,11486763,325
C[C@@H](OP(=O)(O)O)[C@H](NC(=O)CCc1ccccc1)C(=O)N1CCC[C@H]1C(N)=O,11281760,325
C[C@@H](OP(=O)(O)O)[C@H](NC(=O)CCCCc1ccccc1)C(=O)N1CCC[C@H]1C(N)=O,11340025,325
N[C@@H]1CCCC[C@H]1Nc1nc(-c2c[nH]c3ncc(Cl)cc23)ncc1F,118708555,326
NC(=O)[C@H]1CCCC[C@@H]1Nc1nc(-c2c[nH]c3ncc(Cl)cc23)ncc1F,68101761,326
Fc1cnc(-c2c[nH]c3ncc(Cl)cc23)nc1NC1CCCC1,68102094,326
N[C@H]1CCCC[C@@H]1Nc1nc(-c2c[nH]c3ncc(Cl)cc23)ncc1F,68008040,326
COCC(=O)N[C@@H]1CCC[C@H](Nc2nc(-c3c[nH]c4ncc(Cl)cc34)ncc2F)C1,68007255,327
COCC(=O)N[C@@H]1CCC[C@H](Nc2nc(-c3c[nH]c4ncc(F)cc34)ncc2F)C1,118708556,327
CC(O)C(=O)N[C@@H]1CCC[C@H](Nc2nc(-c3c[nH]c4ncc(Cl)cc34)ncc2F)C1,68007690,327
CC(=O)N[C@@H]1CCC[C@H](Nc2nc(-c3c[nH]c4ncc(Cl)cc34)ncc2F)C1,68007547,327
CN(C)Cc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)c1,10144606,328
CC(=O)Nc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)c1,11060841,328
CCC(=O)Nc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)c1,90656528,328
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1CN(C)C,10188580,328
Cc1cc(Nc2nc(Sc3ccc(NC(=O)C4CC4)cc3)nn3cc(NC(=O)CN4CCCC4)cc23)[nH]n1,56678646,329
Cc1cc(Nc2nc(Sc3ccc(NC(=O)C4CC4)cc3)nn3cc(NC(=O)CN4CCOCC4)cc23)[nH]n1,56671934,329
Cc1cc(Nc2nc(Sc3ccc(NC(=O)C4CC4)cc3)nn3cc(NC(=O)CCN4CCCCC4)cc23)[nH]n1,53340811,329
Cc1cc(Nc2nc(Sc3ccc(NC(=O)C4CC4)cc3)nn3cc(NC(=O)CN4CCC[C@@H]4CO)cc23)[nH]n1,56661565,329
O=C(NC[C@H](NS(=O)(=O)c1ccccc1)C(=O)O)c1ccc2c(c1)C(=O)N(CCC1CCNCC1)C2,44301352,330
O=C(NC[C@H](NS(=O)(=O)Cc1ccccc1)C(=O)O)c1ccc2c(c1)C(=O)N(CCC1CCNCC1)C2,44318668,330
O=C(NC[C@H](NS(=O)(=O)c1cccnc1)C(=O)O)c1ccc2c(c1)C(=O)N(CCC1CCNCC1)C2,10324223,330
O=C(NC[C@H](NS(=O)(=O)c1ccccc1C(=O)O)C(=O)O)c1ccc2c(c1)C(=O)N(CCC1CCNCC1)C2,44318628,330
CN(Cc1cc(Cl)cc(-c2cc(-c3cc(C(F)(F)F)ccc3Cl)c(C#N)c(=O)[nH]2)c1O)C(=O)C1CCCCC1,44431578,331
N#Cc1c(-c2cc(C(F)(F)F)ccc2Cl)cc(-c2cc(Cl)cc(CNC(=O)C3CCCCC3)c2O)[nH]c1=O,44431579,331
CN(Cc1cc(Cl)cc(-c2cc(-c3cc(C(F)(F)F)ccc3Cl)c(C#N)c(=O)[nH]2)c1O)C(=O)C1CCNCC1,44431593,331
COC1CCC(C(=O)N(C)Cc2cc(Cl)cc(-c3cc(-c4cc(C(F)(F)F)ccc4Cl)c(C#N)c(=O)[nH]3)c2O)CC1,44431588,331
CCCCS(=O)(=O)N[C@@H](CNC(=O)c1cc2cc(CCC3CCNCC3)sc2s1)C(=O)O,10601521,332
CCOCCS(=O)(=O)N[C@@H](CNC(=O)c1cc2cc(CCC3CCNCC3)sc2s1)C(=O)O,10506080,332
CS(=O)(=O)N[C@@H](CNC(=O)c1cc2cc(CCC3CCNCC3)sc2s1)C(=O)O,10551898,332
CCCCS(=O)(=O)N[C@@H](CNC(=O)c1cc2sc(CCC3CCNCC3)cc2s1)C(=O)O,10767757,332
Cc1nc2ccccc2n1[C@H](COC(=O)C1CCN(c2nc3ccccc3n2Cc2ccsc2)CC1)C1CCNCC1,90644528,333
CC(C)c1nc2ccccc2n1[C@H](COC(=O)C1CCN(c2nc3ccccc3n2Cc2ccsc2)CC1)C1CCNCC1,90644525,333
O=C(OC[C@H](C1CCNCC1)n1c(C2CC2)nc2ccccc21)C1CCN(c2nc3ccccc3n2Cc2ccsc2)CC1,90644526,333
CCc1nc2ccccc2n1[C@H](COC(=O)C1CCN(c2nc3ccccc3n2Cc2ccsc2)CC1)C1CCNCC1,90644527,333
Cc1noc(C)c1S(=O)(=O)N[C@H](CNC(=O)C[C@@H]1CC(c2ccc(C(=N)N)cc2)=NO1)C(=O)O,10672763,334
Cc1noc(C)c1S(=O)(=O)N[C@@H](CNC(=O)C[C@H]1CC(c2ccc(C(=N)N)cc2)=NO1)C(=O)O,9812185,334
Cc1noc(C)c1S(=O)(=O)N[C@@H](CNC(=O)C[C@@H]1CC(c2ccc(C(=N)N)cc2)=NO1)C(=O)O,9848512,334
Cc1noc(C)c1S(=O)(=O)N[C@H](CNC(=O)C[C@H]1CC(c2ccc(C(=N)N)cc2)=NO1)C(=O)O,10696463,334
CC(C)C(CC(=O)OCC1(CO)C/C(=C/c2ccc(C(=O)O)cc2)C(=O)O1)C(C)C,90655996,335
CC(C)C(CC(=O)OCC1(CO)C/C(=C\c2ccc(O)cc2)C(=O)O1)C(C)C,11516650,335
CC(C)C(CC(=O)OCC1(CO)C/C(=C\c2cccc(C(=O)O)c2)C(=O)O1)C(C)C,90655994,335
CC(C)C(CC(=O)OCC1(CO)C/C(=C\c2ccc(C(=O)O)cc2)C(=O)O1)C(C)C,90655995,335
COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,73330369,336
COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c3ncccc23)cc1,46875820,336
COc1ccc(S(=O)(=O)N(CC(=O)O)c2cnc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,46875882,336
COc1ccc(S(=O)(=O)N(CC(N)=O)c2ccc(N(CC(N)=O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,91885637,336
CCCn1c(=O)c2[nH]c(CCCNC(=O)c3cccc(S(=O)(=O)F)c3)nc2n(CCC)c1=O,10435244,337
CCCn1c(=O)c2[nH]c(CNC(=O)c3cccc(S(=O)(=O)F)c3)nc2n(CCC)c1=O,10026817,337
CCCn1c(=O)c2[nH]c(CCCNC(=O)c3ccc(S(=O)(=O)F)cc3)nc2n(CCC)c1=O,10390375,337
CCCn1c(=O)c2[nH]c(CCNC(=O)c3cccc(S(=O)(=O)F)c3)nc2n(CCC)c1=O,10367224,337
Cc1cc(O)cc(C)c1C[C@@H](C(=O)N1Cc2ccccc2CC1C(=O)O)N(C)C,44336032,338
Cc1cc(O)cc(C)c1C[C@H](C(=O)N1Cc2ccccc2CC1C(=O)O)N(C)C,10668458,338
Cc1cc(O)cc(C)c1C[C@@H](C(=O)N1Cc2ccccc2CC1C(N)=O)N(C)C,44336001,338
Cc1cc(O)cc(C)c1C[C@@H](C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@@H](C)C(=O)O)N(C)C,73353035,338
CN1CCc2cc(O)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,6603797,339
CN1CCc2cc(F)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,128965,339
CN1CCc2cc(N)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,15627829,339
CN1CCc2cc(Br)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,15627832,339
CCCCCCC(=S)NCC(=O)NCC1C2CCC(O2)C1C/C=C/CCCC(=O)O,14885216,340
CCCCCCCC(=O)NCC(=O)NCC1C2CCC(O2)C1C/C=C/CCCC(=O)O,13799369,340
CCCCCCCCC(=O)NCC(=O)NCC1C2CCC(O2)C1C/C=C/CCCC(=O)O,13799367,340
CCCCCCC(=S)NCC(=S)NCC1C2CC[C@@H](O2)C1C/C=C/CCCC(=O)O,44461401,340
N#Cc1ccc(S[C@H]2OC(CO)[C@H](O)[C@H](n3cc(-c4ccc(F)c(F)c4)nn3)C2O)cc1Cl,122468004,341
N#Cc1ccc(S[C@H]2OC(CO)[C@H](O)[C@H](n3cc(-c4cc(F)c(F)c(F)c4)nn3)C2O)cc1Cl,140821067,341
OCC1O[C@H](Sc2ccc(Cl)c(Cl)c2)C(O)[C@@H](n2cc(-c3ccc(F)c(F)c3)nn2)[C@H]1O,122468183,341
N#Cc1ncc(S[C@H]2OC(CO)[C@H](O)[C@H](n3cc(-c4ccc(F)c(F)c4)nn3)C2O)cc1Cl,122468088,341
OCC1O[C@H](Sc2cnc(C(F)(F)F)c(Cl)c2)C(O)[C@@H](n2cc(-c3cc(F)c(F)c(F)c3)nn2)[C@H]1O,140821061,342
OCC1O[C@H](Sc2cnc(C(F)(F)F)c(Br)c2)C(O)[C@@H](n2cc(-c3cc(F)c(F)c(F)c3)nn2)[C@H]1O,140821062,342
OCC1O[C@H](Sc2ccc(C(F)(F)F)c(Cl)c2)C(O)[C@@H](n2cc(-c3cc(F)c(F)c(F)c3)nn2)[C@H]1O,140821055,342
OCC1O[C@H](Sc2cc(Cl)cnc2C(F)(F)F)C(O)[C@@H](n2cc(-c3cc(F)c(F)c(F)c3)nn2)[C@H]1O,122468054,342
OCC1O[C@H](SCc2ccc(Cl)cc2)C(O)[C@@H](n2cc(-c3cc(F)c(F)c(F)c3)nn2)[C@H]1O,140821011,343
OCC1O[C@H](SCCc2ccc(Cl)cc2)C(O)[C@@H](n2cc(-c3cc(F)c(F)c(F)c3)nn2)[C@H]1O,140821041,343
OCC1O[C@H](SCc2ccc(Cl)c(Cl)c2)C(O)[C@@H](n2cc(-c3cc(F)c(F)c(F)c3)nn2)[C@H]1O,122468138,343
OCC1O[C@H](SCc2ccccc2)C(O)[C@@H](n2cc(-c3cc(F)c(F)c(F)c3)nn2)[C@H]1O,140821066,343
OCC1O[C@H](Sc2cc(Cl)c(Cl)cc2F)C(O)[C@@H](n2cc(-c3cc(F)c(F)c(F)c3)nn2)[C@H]1O,122468094,344
OCC1O[C@H](Sc2cc(Cl)c(Cl)cc2Cl)C(O)[C@@H](n2cc(-c3cc(F)c(F)c(F)c3)nn2)[C@H]1O,122468145,344
